section,date,day,hour,speed
0,2025-09-04,3,4,80.69
0,2025-09-04,3,5,93.39
0,2025-09-04,3,6,95.71
0,2025-09-04,3,7,96.38
0,2025-09-04,3,8,95.35
0,2025-09-04,3,9,90.17
0,2025-09-04,3,10,86.69
0,2025-09-04,3,11,87.33
0,2025-09-04,3,12,93.29
0,2025-09-04,3,13,96.4
0,2025-09-04,3,14,94.64
0,2025-09-04,3,15,93.35
0,2025-09-04,3,16,94.81
0,2025-09-04,3,17,98.43
0,2025-09-04,3,18,99.26
0,2025-09-04,3,19,96.81
0,2025-09-04,3,20,97.07
0,2025-09-04,3,21,95.58
0,2025-09-04,3,22,96.5
0,2025-09-04,3,23,97.86
0,2025-09-05,4,0,94.08
0,2025-09-05,4,1,92.71
0,2025-09-05,4,2,91.41
0,2025-09-05,4,3,93.66
0,2025-09-05,4,4,95.05
0,2025-09-05,4,5,95.04
0,2025-09-05,4,6,98.92
0,2025-09-05,4,7,97.33
0,2025-09-05,4,8,92.34
0,2025-09-05,4,9,91.53
0,2025-09-05,4,10,84.15
0,2025-09-05,4,11,89.13
0,2025-09-05,4,12,90.57
0,2025-09-05,4,13,87.47
0,2025-09-05,4,14,96.69
0,2025-09-05,4,15,95.67
0,2025-09-05,4,16,95.5
0,2025-09-05,4,17,98.19
0,2025-09-05,4,18,97.93
0,2025-09-05,4,19,97.72
0,2025-09-05,4,20,98.94
0,2025-09-05,4,21,100.74
0,2025-09-05,4,22,104.12
0,2025-09-05,4,23,105.6
0,2025-09-06,5,0,103.54
0,2025-09-06,5,1,102.75
0,2025-09-06,5,2,101.02
0,2025-09-06,5,3,101.08
0,2025-09-06,5,4,102.51
0,2025-09-06,5,5,102.61
0,2025-09-06,5,6,100.3
0,2025-09-06,5,7,93.97
0,2025-09-06,5,8,90.26
0,2025-09-06,5,9,89.66
0,2025-09-06,5,10,95.36
0,2025-09-06,5,11,95.44
0,2025-09-06,5,12,94.5
0,2025-09-06,5,13,97.6
0,2025-09-06,5,14,92.15
0,2025-09-06,5,15,93.34
0,2025-09-06,5,16,97.7
0,2025-09-06,5,17,97.37
0,2025-09-06,5,18,53.43
0,2025-09-06,5,19,67.44
0,2025-09-06,5,20,77.93
0,2025-09-06,5,21,84.11
0,2025-09-06,5,22,90.73
0,2025-09-06,5,23,93.34
0,2025-09-07,6,0,91.59
0,2025-09-07,6,1,95.16
0,2025-09-07,6,2,95.96
0,2025-09-07,6,3,98.71
0,2025-09-07,6,4,99.96
0,2025-09-07,6,5,107.19
0,2025-09-07,6,6,109.95
0,2025-09-07,6,7,104.74
0,2025-09-07,6,8,102.1
0,2025-09-07,6,9,98.55
0,2025-09-07,6,10,100.38
0,2025-09-07,6,11,100.86
0,2025-09-07,6,12,102.91
0,2025-09-07,6,13,101.49
0,2025-09-07,6,14,98.23
0,2025-09-07,6,15,95.96
0,2025-09-07,6,16,94.71
0,2025-09-07,6,17,92.93
0,2025-09-07,6,18,95.96
0,2025-09-07,6,19,94.64
0,2025-09-07,6,20,95.5
0,2025-09-07,6,21,102.29
0,2025-09-07,6,22,104.41
0,2025-09-07,6,23,106.72
0,2025-09-08,0,0,104.53
0,2025-09-08,0,1,100.48
0,2025-09-08,0,2,99.41
0,2025-09-08,0,3,102.01
0,2025-09-08,0,4,105.75
0,2025-09-08,0,5,99.82
0,2025-09-08,0,6,98.33
0,2025-09-08,0,7,99.63
0,2025-09-08,0,8,96.58
0,2025-09-08,0,9,96.34
0,2025-09-08,0,10,95.82
0,2025-09-08,0,11,95.19
0,2025-09-08,0,12,98.01
0,2025-09-08,0,13,98.09
0,2025-09-08,0,14,98.53
0,2025-09-08,0,15,99.19
0,2025-09-08,0,16,97.79
0,2025-09-08,0,17,101.39
0,2025-09-08,0,18,100.65
0,2025-09-08,0,19,100.83
0,2025-09-08,0,20,101.17
0,2025-09-08,0,21,102.63
0,2025-09-08,0,22,104.34
0,2025-09-08,0,23,102.27
0,2025-09-09,1,0,99.25
0,2025-09-09,1,1,96.02
0,2025-09-09,1,2,83.19
0,2025-09-09,1,3,95.37
0,2025-09-09,1,4,99.54
0,2025-09-09,1,5,98.25
0,2025-09-09,1,6,92.83
0,2025-09-09,1,7,94.09
0,2025-09-09,1,8,95.98
0,2025-09-09,1,9,93.39
0,2025-09-09,1,10,96.29
0,2025-09-09,1,11,96.44
0,2025-09-09,1,12,96.6
0,2025-09-09,1,13,96.68
0,2025-09-09,1,14,96.35
0,2025-09-09,1,15,98.14
0,2025-09-09,1,16,98.72
0,2025-09-09,1,17,101.17
0,2025-09-09,1,18,102.12
0,2025-09-09,1,19,101.36
0,2025-09-09,1,20,100.76
0,2025-09-09,1,21,103.99
0,2025-09-09,1,22,104.28
0,2025-09-09,1,23,102.81
0,2025-09-10,2,0,99.86
0,2025-09-10,2,1,97.13
0,2025-09-10,2,2,94.41
0,2025-09-10,2,3,94.79
0,2025-09-10,2,4,99.79
0,2025-09-10,2,5,101.81
0,2025-09-10,2,6,100.33
0,2025-09-10,2,7,99.66
0,2025-09-10,2,8,99.02
0,2025-09-10,2,9,96.87
0,2025-09-10,2,10,96.76
0,2025-09-10,2,11,92.63
0,2025-09-10,2,12,101.93
0,2025-09-10,2,13,106.42
0,2025-09-10,2,14,106.2
0,2025-09-10,2,15,102.48
0,2025-09-10,2,16,101.53
0,2025-09-10,2,17,106.76
0,2025-09-10,2,18,107.8
0,2025-09-10,2,19,102.09
0,2025-09-10,2,20,101.59
0,2025-09-10,2,21,102.73
0,2025-09-10,2,22,103.66
0,2025-09-10,2,23,103.24
0,2025-09-11,3,0,100.47
0,2025-09-11,3,1,97.39
0,2025-09-11,3,2,95.49
0,2025-09-11,3,3,97.73
0,2025-09-11,3,4,98.99
0,2025-09-11,3,5,101.97
0,2025-09-11,3,6,102.04
0,2025-09-11,3,7,101.05
0,2025-09-11,3,8,98.84
0,2025-09-11,3,9,96.93
0,2025-09-11,3,10,96.21
0,2025-09-11,3,11,97.82
0,2025-09-11,3,12,97.49
0,2025-09-11,3,13,101.24
0,2025-09-11,3,14,101.16
0,2025-09-11,3,15,101.92
0,2025-09-11,3,16,102.75
0,2025-09-11,3,17,107.8
0,2025-09-11,3,18,106.29
0,2025-09-11,3,19,101.51
0,2025-09-11,3,20,102.22
0,2025-09-11,3,21,103.61
0,2025-09-11,3,22,104.59
0,2025-09-11,3,23,104.23
0,2025-09-12,4,0,100.7
0,2025-09-12,4,1,96.62
0,2025-09-12,4,2,96.5
0,2025-09-12,4,3,97.8
0,2025-09-12,4,4,98.34
0,2025-09-12,4,5,100.36
0,2025-09-12,4,6,100.65
0,2025-09-12,4,7,98.21
0,2025-09-12,4,8,96.82
0,2025-09-12,4,9,94.94
0,2025-09-12,4,10,95.14
0,2025-09-12,4,11,94.18
0,2025-09-12,4,12,92.14
0,2025-09-12,4,13,85.69
0,2025-09-12,4,14,87.6
0,2025-09-12,4,15,86.66
0,2025-09-12,4,16,85.75
0,2025-09-12,4,17,88.69
0,2025-09-12,4,18,78.73
0,2025-09-12,4,19,71.37
0,2025-09-12,4,20,72.19
0,2025-09-12,4,21,72.46
0,2025-09-12,4,22,77.3
0,2025-09-12,4,23,76.04
0,2025-09-13,5,0,74.22
0,2025-09-13,5,1,73.2
0,2025-09-13,5,2,69.61
0,2025-09-13,5,3,74.99
0,2025-09-13,5,4,72.19
0,2025-09-13,5,5,79.43
0,2025-09-13,5,6,90.27
0,2025-09-13,5,7,79.38
0,2025-09-13,5,8,59.71
0,2025-09-13,5,9,79.11
0,2025-09-13,5,10,91.46
0,2025-09-13,5,11,93.26
0,2025-09-13,5,12,90.75
0,2025-09-13,5,13,90.61
0,2025-09-13,5,14,93.63
0,2025-09-13,5,15,98.22
0,2025-09-13,5,16,97.58
0,2025-09-13,5,17,100.83
0,2025-09-13,5,18,99.96
0,2025-09-13,5,19,97.84
0,2025-09-13,5,20,101.18
0,2025-09-13,5,21,106.01
0,2025-09-13,5,22,107.11
0,2025-09-13,5,23,108.85
0,2025-09-14,6,0,108.13
0,2025-09-14,6,1,106.73
0,2025-09-14,6,2,104.53
0,2025-09-14,6,3,103.05
0,2025-09-14,6,4,96.44
0,2025-09-14,6,5,97.13
0,2025-09-14,6,6,107.47
0,2025-09-14,6,7,105.7
0,2025-09-14,6,8,105.78
0,2025-09-14,6,9,104.8
0,2025-09-14,6,10,104.24
0,2025-09-14,6,11,106.76
0,2025-09-14,6,12,115.92
0,2025-09-14,6,13,116.51
0,2025-09-14,6,14,115.3
0,2025-09-14,6,15,112.15
0,2025-09-14,6,16,111.83
0,2025-09-14,6,17,110.83
0,2025-09-14,6,18,104.69
0,2025-09-14,6,19,96.14
0,2025-09-14,6,20,87.36
0,2025-09-14,6,21,103.45
0,2025-09-14,6,22,104.82
0,2025-09-14,6,23,106.45
0,2025-09-15,0,0,106.06
0,2025-09-15,0,1,101.59
0,2025-09-15,0,2,100.32
0,2025-09-15,0,3,100.64
0,2025-09-15,0,4,104.12
0,2025-09-15,0,5,96.72
0,2025-09-15,0,6,96.89
0,2025-09-15,0,7,98.54
0,2025-09-15,0,8,99.28
0,2025-09-15,0,9,99.62
0,2025-09-15,0,10,103.24
0,2025-09-15,0,11,110.54
0,2025-09-15,0,12,106.12
0,2025-09-15,0,13,107.12
0,2025-09-15,0,14,104.81
0,2025-09-15,0,15,107.85
0,2025-09-15,0,16,107.48
0,2025-09-15,0,17,108.28
0,2025-09-15,0,18,106.87
0,2025-09-15,0,19,101.17
0,2025-09-15,0,20,101.58
0,2025-09-15,0,21,102.35
0,2025-09-15,0,22,103.19
0,2025-09-15,0,23,102.45
0,2025-09-16,1,0,98.21
0,2025-09-16,1,1,96.6
0,2025-09-16,1,2,95.53
0,2025-09-16,1,3,94.16
0,2025-09-16,1,4,99.04
0,2025-09-16,1,5,99.89
0,2025-09-16,1,6,99.08
0,2025-09-16,1,7,98.62
0,2025-09-16,1,8,95.66
0,2025-09-16,1,9,92.8
0,2025-09-16,1,10,104.3
0,2025-09-16,1,11,105.41
0,2025-09-16,1,12,107.53
0,2025-09-16,1,13,105.78
0,2025-09-16,1,14,90.71
0,2025-09-16,1,15,73.98
0,2025-09-16,1,16,83.82
0,2025-09-16,1,17,96.31
0,2025-09-16,1,18,100.06
0,2025-09-16,1,19,99.38
0,2025-09-16,1,20,93.72
0,2025-09-16,1,21,80.14
0,2025-09-16,1,22,83.81
0,2025-09-16,1,23,88.58
0,2025-09-17,2,0,84.64
0,2025-09-17,2,1,84.0
0,2025-09-17,2,2,84.46
0,2025-09-17,2,3,79.32
0,2025-09-17,2,4,81.64
0,2025-09-17,2,5,82.28
0,2025-09-17,2,6,86.67
0,2025-09-17,2,7,94.79
0,2025-09-17,2,8,95.53
0,2025-09-17,2,9,94.99
0,2025-09-17,2,10,89.46
0,2025-09-17,2,11,82.63
0,2025-09-17,2,12,93.61
0,2025-09-17,2,13,93.59
0,2025-09-17,2,14,95.34
0,2025-09-17,2,15,92.62
0,2025-09-17,2,16,93.69
0,2025-09-17,2,17,98.03
0,2025-09-17,2,18,98.52
0,2025-09-17,2,19,99.25
0,2025-09-17,2,20,99.82
0,2025-09-17,2,21,101.67
0,2025-09-17,2,22,99.79
0,2025-09-17,2,23,98.72
0,2025-09-18,3,0,96.96
0,2025-09-18,3,1,96.04
0,2025-09-18,3,2,92.59
0,2025-09-18,3,3,94.25
0,2025-09-18,3,4,98.01
0,2025-09-18,3,5,100.3
0,2025-09-18,3,6,97.68
0,2025-09-18,3,7,98.41
0,2025-09-18,3,8,96.21
0,2025-09-18,3,9,93.7
0,2025-09-18,3,10,91.33
0,2025-09-18,3,11,93.4
0,2025-09-18,3,12,96.02
0,2025-09-18,3,13,97.8
0,2025-09-18,3,14,99.44
0,2025-09-18,3,15,98.02
0,2025-09-18,3,16,91.19
0,2025-09-18,3,17,102.47
0,2025-09-18,3,18,102.81
0,2025-09-18,3,19,99.2
0,2025-09-18,3,20,100.06
0,2025-09-18,3,21,101.79
0,2025-09-18,3,22,102.32
0,2025-09-18,3,23,102.11
0,2025-09-19,4,0,100.14
0,2025-09-19,4,1,96.59
0,2025-09-19,4,2,96.21
0,2025-09-19,4,3,97.87
0,2025-09-19,4,4,98.87
0,2025-09-19,4,5,100.5
0,2025-09-19,4,6,100.33
0,2025-09-19,4,7,98.27
0,2025-09-19,4,8,96.53
0,2025-09-19,4,9,93.03
0,2025-09-19,4,10,91.29
0,2025-09-19,4,11,91.54
0,2025-09-19,4,12,93.9
0,2025-09-19,4,13,89.76
0,2025-09-19,4,14,87.95
0,2025-09-19,4,15,87.65
0,2025-09-19,4,16,87.58
0,2025-09-19,4,17,89.89
0,2025-09-19,4,18,75.67
0,2025-09-19,4,19,69.6
0,2025-09-19,4,20,73.52
0,2025-09-19,4,21,75.65
0,2025-09-19,4,22,72.96
0,2025-09-19,4,23,77.36
0,2025-09-20,5,0,79.14
0,2025-09-20,5,1,72.25
0,2025-09-20,5,2,68.69
0,2025-09-20,5,3,67.87
0,2025-09-20,5,4,69.32
0,2025-09-20,5,5,72.13
0,2025-09-20,5,6,69.28
0,2025-09-20,5,7,72.88
0,2025-09-20,5,8,43.75
0,2025-09-20,5,9,39.17
0,2025-09-20,5,10,76.98
0,2025-09-20,5,11,94.15
0,2025-09-20,5,12,88.87
0,2025-09-20,5,13,85.24
0,2025-09-20,5,14,93.45
0,2025-09-20,5,15,97.93
0,2025-09-20,5,16,101.49
0,2025-09-20,5,17,104.17
0,2025-09-20,5,18,101.06
0,2025-09-20,5,19,97.41
0,2025-09-20,5,20,99.81
0,2025-09-20,5,21,103.19
0,2025-09-20,5,22,105.63
0,2025-09-20,5,23,106.52
0,2025-09-21,6,0,106.6
0,2025-09-21,6,1,104.88
0,2025-09-21,6,2,103.08
0,2025-09-21,6,3,102.79
0,2025-09-21,6,4,105.54
0,2025-09-21,6,5,104.77
0,2025-09-21,6,6,104.17
0,2025-09-21,6,7,99.82
0,2025-09-21,6,8,100.81
0,2025-09-21,6,9,100.35
0,2025-09-21,6,10,100.07
0,2025-09-21,6,11,103.85
0,2025-09-21,6,12,107.99
0,2025-09-21,6,13,110.42
0,2025-09-21,6,14,109.13
0,2025-09-21,6,15,104.41
0,2025-09-21,6,16,104.28
0,2025-09-21,6,17,111.65
0,2025-09-21,6,18,100.82
0,2025-09-21,6,19,93.54
0,2025-09-21,6,20,87.97
0,2025-09-21,6,21,101.22
0,2025-09-21,6,22,103.35
0,2025-09-21,6,23,105.48
0,2025-09-22,0,0,103.6
0,2025-09-22,0,1,100.03
0,2025-09-22,0,2,99.35
0,2025-09-22,0,3,101.81
0,2025-09-22,0,4,104.73
0,2025-09-22,0,5,98.9
0,2025-09-22,0,6,98.86
0,2025-09-22,0,7,98.27
0,2025-09-22,0,8,98.61
0,2025-09-22,0,9,95.06
0,2025-09-22,0,10,92.75
0,2025-09-22,0,11,97.2
0,2025-09-22,0,12,96.0
0,2025-09-22,0,13,95.91
0,2025-09-22,0,14,92.85
0,2025-09-22,0,15,50.57
0,2025-09-22,0,16,68.32
0,2025-09-22,0,17,103.61
0,2025-09-22,0,18,99.16
0,2025-09-22,0,19,98.78
0,2025-09-22,0,20,99.34
0,2025-09-22,0,21,101.65
0,2025-09-22,0,22,102.15
0,2025-09-22,0,23,101.05
0,2025-09-23,1,0,98.4
0,2025-09-23,1,1,96.31
0,2025-09-23,1,2,95.54
0,2025-09-23,1,3,95.34
0,2025-09-23,1,4,98.75
0,2025-09-23,1,5,100.1
0,2025-09-23,1,6,97.61
0,2025-09-23,1,7,99.41
0,2025-09-23,1,8,96.84
0,2025-09-23,1,9,93.45
0,2025-09-23,1,10,91.26
0,2025-09-23,1,11,87.2
0,2025-09-23,1,12,95.32
0,2025-09-23,1,13,102.16
0,2025-09-23,1,14,102.2
0,2025-09-23,1,15,106.31
0,2025-09-23,1,16,105.45
0,2025-09-23,1,17,103.05
0,2025-09-23,1,18,100.79
0,2025-09-23,1,19,99.49
0,2025-09-23,1,20,100.49
0,2025-09-23,1,21,101.58
0,2025-09-23,1,22,102.88
0,2025-09-23,1,23,101.86
0,2025-09-24,2,0,99.46
0,2025-09-24,2,1,96.56
0,2025-09-24,2,2,94.18
0,2025-09-24,2,3,94.79
0,2025-09-24,2,4,97.64
0,2025-09-24,2,5,99.79
0,2025-09-24,2,6,100.61
0,2025-09-24,2,7,99.99
0,2025-09-24,2,8,96.01
0,2025-09-24,2,9,95.41
0,2025-09-24,2,10,94.97
0,2025-09-24,2,11,96.87
0,2025-09-24,2,12,98.45
0,2025-09-24,2,13,99.51
0,2025-09-24,2,14,96.33
0,2025-09-24,2,15,83.39
0,2025-09-24,2,16,92.61
0,2025-09-24,2,17,89.06
0,2025-09-24,2,18,79.59
0,2025-09-24,2,19,78.85
0,2025-09-24,2,20,78.83
0,2025-09-24,2,21,80.09
0,2025-09-24,2,22,81.06
0,2025-09-24,2,23,83.27
0,2025-09-25,3,0,81.24
0,2025-09-25,3,1,76.99
0,2025-09-25,3,2,72.93
0,2025-09-25,3,3,71.5
0,2025-09-25,3,4,77.24
0,2025-09-25,3,5,81.22
0,2025-09-25,3,6,88.63
0,2025-09-25,3,7,96.1
0,2025-09-25,3,8,94.73
0,2025-09-25,3,9,92.06
0,2025-09-25,3,10,90.47
0,2025-09-25,3,11,91.91
0,2025-09-25,3,12,94.35
0,2025-09-25,3,13,97.38
0,2025-09-25,3,14,97.9
0,2025-09-25,3,15,91.68
0,2025-09-25,3,16,93.64
0,2025-09-25,3,17,101.96
0,2025-09-25,3,18,100.06
0,2025-09-25,3,19,99.42
0,2025-09-25,3,20,99.35
0,2025-09-25,3,21,101.79
0,2025-09-25,3,22,102.4
0,2025-09-25,3,23,100.76
0,2025-09-26,4,0,98.26
0,2025-09-26,4,1,95.46
0,2025-09-26,4,2,93.8
0,2025-09-26,4,3,92.69
0,2025-09-26,4,4,95.81
0,2025-09-26,4,5,98.42
0,2025-09-26,4,6,94.2
0,2025-09-26,4,7,92.99
0,2025-09-26,4,8,94.86
0,2025-09-26,4,9,87.0
0,2025-09-26,4,10,90.39
0,2025-09-26,4,11,98.08
0,2025-09-26,4,12,98.1
0,2025-09-26,4,13,99.06
0,2025-09-26,4,14,102.14
0,2025-09-26,4,15,103.64
0,2025-09-26,4,16,103.31
0,2025-09-26,4,17,104.58
0,2025-09-26,4,18,97.55
0,2025-09-26,4,19,95.18
0,2025-09-26,4,20,97.17
0,2025-09-26,4,21,98.63
0,2025-09-26,4,22,101.62
0,2025-09-26,4,23,102.88
0,2025-09-27,5,0,101.96
0,2025-09-27,5,1,99.65
0,2025-09-27,5,2,99.13
0,2025-09-27,5,3,100.49
0,2025-09-27,5,4,101.84
0,2025-09-27,5,5,94.06
0,2025-09-27,5,6,63.73
0,2025-09-27,5,7,52.06
0,2025-09-27,5,8,55.67
0,2025-09-27,5,9,75.38
0,2025-09-27,5,10,97.39
0,2025-09-27,5,11,97.87
0,2025-09-27,5,12,95.82
0,2025-09-27,5,13,102.96
0,2025-09-27,5,14,111.57
0,2025-09-27,5,15,108.23
0,2025-09-27,5,16,108.86
0,2025-09-27,5,17,106.24
0,2025-09-27,5,18,100.17
0,2025-09-27,5,19,96.95
0,2025-09-27,5,20,99.19
0,2025-09-27,5,21,103.21
0,2025-09-27,5,22,105.23
0,2025-09-27,5,23,106.34
0,2025-09-28,6,0,104.63
0,2025-09-28,6,1,84.49
0,2025-09-28,6,2,71.87
0,2025-09-28,6,3,75.81
0,2025-09-28,6,4,82.62
0,2025-09-28,6,5,86.91
0,2025-09-28,6,6,87.0
0,2025-09-28,6,7,81.83
0,2025-09-28,6,8,81.72
0,2025-09-28,6,9,83.13
0,2025-09-28,6,10,73.32
0,2025-09-28,6,11,80.0
0,2025-09-28,6,12,89.85
0,2025-09-28,6,13,97.76
0,2025-09-28,6,14,91.55
0,2025-09-28,6,15,93.82
0,2025-09-28,6,16,94.95
0,2025-09-28,6,17,92.58
0,2025-09-28,6,18,93.44
0,2025-09-28,6,19,91.98
0,2025-09-28,6,20,94.05
0,2025-09-28,6,21,101.92
0,2025-09-28,6,22,104.06
0,2025-09-28,6,23,105.63
0,2025-09-29,0,0,103.72
0,2025-09-29,0,1,99.66
0,2025-09-29,0,2,99.0
0,2025-09-29,0,3,100.46
0,2025-09-29,0,4,103.84
0,2025-09-29,0,5,98.12
0,2025-09-29,0,6,91.34
0,2025-09-29,0,7,100.04
0,2025-09-29,0,8,98.78
0,2025-09-29,0,9,95.97
0,2025-09-29,0,10,93.12
0,2025-09-29,0,11,92.25
0,2025-09-29,0,12,97.09
0,2025-09-29,0,13,93.31
0,2025-09-29,0,14,94.38
0,2025-09-29,0,15,74.29
0,2025-09-29,0,16,60.57
0,2025-09-29,0,17,103.14
0,2025-09-29,0,18,100.2
0,2025-09-29,0,19,99.67
0,2025-09-29,0,20,100.36
0,2025-09-29,0,21,100.36
0,2025-09-29,0,22,100.75
0,2025-09-29,0,23,100.72
0,2025-09-30,1,0,98.32
0,2025-09-30,1,1,96.51
0,2025-09-30,1,2,93.58
0,2025-09-30,1,3,93.93
0,2025-09-30,1,4,98.5
0,2025-09-30,1,5,99.84
0,2025-09-30,1,6,96.94
0,2025-09-30,1,7,98.12
0,2025-09-30,1,8,96.95
0,2025-09-30,1,9,95.08
0,2025-09-30,1,10,94.31
0,2025-09-30,1,11,93.95
0,2025-09-30,1,12,95.74
0,2025-09-30,1,13,97.43
0,2025-09-30,1,14,99.01
0,2025-09-30,1,15,99.12
0,2025-09-30,1,16,99.83
0,2025-09-30,1,17,100.03
0,2025-09-30,1,18,98.85
0,2025-09-30,1,19,98.94
0,2025-09-30,1,20,99.25
0,2025-09-30,1,21,101.42
0,2025-09-30,1,22,102.27
0,2025-09-30,1,23,101.22
0,2025-10-01,2,0,100.15
0,2025-10-01,2,1,97.24
0,2025-10-01,2,2,96.28
0,2025-10-01,2,3,96.74
0,2025-10-01,2,4,98.61
0,2025-10-01,2,5,99.99
0,2025-10-01,2,6,97.48
0,2025-10-01,2,7,98.16
0,2025-10-01,2,8,99.2
0,2025-10-01,2,9,93.2
0,2025-10-01,2,10,90.23
0,2025-10-01,2,11,96.37
0,2025-10-01,2,12,97.42
0,2025-10-01,2,13,100.61
0,2025-10-01,2,14,101.43
0,2025-10-01,2,15,102.3
0,2025-10-01,2,16,103.12
0,2025-10-01,2,17,101.56
0,2025-10-01,2,18,97.94
0,2025-10-01,2,19,98.63
0,2025-10-01,2,20,99.54
0,2025-10-01,2,21,101.23
0,2025-10-01,2,22,102.16
0,2025-10-01,2,23,102.52
0,2025-10-02,3,0,100.6
0,2025-10-02,3,1,97.03
0,2025-10-02,3,2,97.07
0,2025-10-02,3,3,95.22
0,2025-10-02,3,4,99.56
0,2025-10-02,3,5,99.82
0,2025-10-02,3,6,97.47
0,2025-10-02,3,7,97.61
0,2025-10-02,3,8,98.06
0,2025-10-02,3,9,96.69
0,2025-10-02,3,10,95.73
0,2025-10-02,3,11,93.52
0,2025-10-02,3,12,97.34
0,2025-10-02,3,13,93.21
0,2025-10-02,3,14,95.2
0,2025-10-02,3,15,100.26
0,2025-10-02,3,16,97.77
0,2025-10-02,3,17,95.66
0,2025-10-02,3,18,93.17
0,2025-10-02,3,19,91.73
0,2025-10-02,3,20,92.82
0,2025-10-02,3,21,94.33
0,2025-10-02,3,22,93.1
0,2025-10-02,3,23,93.21
0,2025-10-03,4,0,101.22
0,2025-10-03,4,1,95.65
0,2025-10-03,4,2,101.67
0,2025-10-03,4,3,101.53
0,2025-10-03,4,4,87.97
0,2025-10-03,4,5,74.65
0,2025-10-03,4,6,59.4
0,2025-10-03,4,7,56.79
0,2025-10-03,4,8,87.95
0,2025-10-03,4,9,71.42
0,2025-10-03,4,10,40.47
0,2025-10-03,4,11,36.78
0,2025-10-03,4,12,36.12
0,2025-10-03,4,13,30.37
0,2025-10-03,4,14,29.52
0,2025-10-03,4,15,54.69
0,2025-10-03,4,16,96.43
0,2025-10-03,4,17,100.98
0,2025-10-03,4,18,98.49
0,2025-10-03,4,19,97.02
0,2025-10-03,4,20,93.1
0,2025-10-03,4,21,99.3
0,2025-10-03,4,22,99.19
0,2025-10-03,4,23,102.19
0,2025-10-04,5,0,101.38
0,2025-10-04,5,1,104.28
0,2025-10-04,5,2,104.86
0,2025-10-04,5,3,104.83
0,2025-10-04,5,4,100.99
0,2025-10-04,5,5,86.09
0,2025-10-04,5,6,62.82
0,2025-10-04,5,7,69.84
0,2025-10-04,5,8,98.49
0,2025-10-04,5,9,89.81
0,2025-10-04,5,10,79.06
0,2025-10-04,5,11,89.58
0,2025-10-04,5,12,60.98
0,2025-10-04,5,13,44.29
0,2025-10-04,5,14,60.95
0,2025-10-04,5,15,47.48
0,2025-10-04,5,16,45.4
0,2025-10-04,5,17,58.46
0,2025-10-04,5,18,91.26
0,2025-10-04,5,19,95.75
0,2025-10-04,5,20,88.88
0,2025-10-04,5,21,90.2
0,2025-10-04,5,22,96.61
0,2025-10-04,5,23,99.96
0,2025-10-05,6,0,102.22
0,2025-10-05,6,1,104.92
0,2025-10-05,6,2,106.19
0,2025-10-05,6,3,105.63
0,2025-10-05,6,4,95.01
0,2025-10-05,6,5,63.63
0,2025-10-05,6,6,67.42
0,2025-10-05,6,7,94.25
0,2025-10-05,6,8,93.57
0,2025-10-05,6,9,64.57
0,2025-10-05,6,10,53.82
0,2025-10-05,6,11,61.77
0,2025-10-05,6,12,30.24
0,2025-10-05,6,13,25.31
0,2025-10-05,6,14,26.48
0,2025-10-05,6,15,27.01
0,2025-10-05,6,16,31.53
0,2025-10-05,6,17,22.81
0,2025-10-05,6,18,35.11
0,2025-10-05,6,19,84.48
0,2025-10-05,6,20,94.04
0,2025-10-05,6,21,93.29
0,2025-10-05,6,22,95.36
0,2025-10-05,6,23,101.63
0,2025-10-06,0,0,103.04
0,2025-10-06,0,1,104.2
0,2025-10-06,0,2,107.1
0,2025-10-06,0,3,104.77
0,2025-10-06,0,4,101.15
0,2025-10-06,0,5,77.89
0,2025-10-06,0,6,72.21
0,2025-10-06,0,7,87.89
0,2025-10-06,0,8,94.75
0,2025-10-06,0,9,87.94
0,2025-10-06,0,10,41.73
0,2025-10-06,0,11,36.5
0,2025-10-06,0,12,34.48
0,2025-10-06,0,13,51.73
0,2025-10-06,0,14,80.16
0,2025-10-06,0,15,77.76
0,2025-10-06,0,16,55.43
0,2025-10-06,0,17,42.2
0,2025-10-06,0,18,64.43
0,2025-10-06,0,19,64.24
0,2025-10-06,0,20,64.36
0,2025-10-06,0,21,75.95
0,2025-10-06,0,22,80.28
0,2025-10-06,0,23,81.61
0,2025-10-07,1,0,68.82
0,2025-10-07,1,1,72.44
0,2025-10-07,1,2,62.04
0,2025-10-07,1,3,63.67
0,2025-10-07,1,4,73.2
0,2025-10-07,1,5,83.28
0,2025-10-07,1,6,83.53
0,2025-10-07,1,7,76.59
0,2025-10-07,1,8,83.39
0,2025-10-07,1,9,96.37
0,2025-10-07,1,10,94.26
0,2025-10-07,1,11,90.66
0,2025-10-07,1,12,92.94
0,2025-10-07,1,13,85.34
0,2025-10-07,1,14,69.25
0,2025-10-07,1,15,45.28
0,2025-10-07,1,16,102.04
0,2025-10-07,1,17,99.49
0,2025-10-07,1,18,97.76
0,2025-10-07,1,19,93.56
0,2025-10-07,1,20,91.33
0,2025-10-07,1,21,93.94
0,2025-10-07,1,22,99.23
0,2025-10-07,1,23,101.17
0,2025-10-08,2,0,96.64
0,2025-10-08,2,1,93.29
0,2025-10-08,2,2,79.58
0,2025-10-08,2,3,75.03
0,2025-10-08,2,4,85.81
0,2025-10-08,2,5,90.77
0,2025-10-08,2,6,101.05
0,2025-10-08,2,7,99.37
0,2025-10-08,2,8,93.89
0,2025-10-08,2,9,89.23
